Timestamp,Governorate,Gov_Source,Branch,Segment_From,Segment_To,Segment_ID,Depth_Level,Is_End_Segment,Pipe_Length_m,Pipe_Age_Years,HW_Coefficient,hour,day_of_week,month,year,is_ramadan,is_eid,is_summer,is_winter,is_weekend,supply_on,environment_code,population_density,nrw_rate,elevation_m,Flow_In,Flow_Out,Flow_Loss,Flow_Loss_Pct,Bg_Loss_Rate_Pct,Excess_Loss_Pct,Pressure_In,Pressure_Out,DP_Actual,DP_Predicted,DP_Deviation,Flow_DP_Ratio,Velocity_Proxy,Anomaly_Type,Anomaly_Label,Anomaly_Binary,Fault_Here,Severity
2019-01-05T06:12:00,Maan,Maan-Groundwater-Wells,Maan-South,MAN-Main,Wadi-Musa,MAN-Main→Wadi-Musa,1,0,1050,22,132,6,5,1,2019,0,0,0,1,0,1,4,4,0.55,1070,58.7068,50.548,8.1588,13.8975,0.615,13.2825,50.9314,36.9918,13.9396,13.0571,0.8825,0.5853,5.5911,theft,3,1,1,0.1353
2019-01-04T01:30:00,Aqaba,Aqaba-Desalination-Plant,Aqaba-Residential,Quweira,Wadi-Rum-Twn,Quweira→Wadi-Rum-Twn,3,1,520,25,128,1,4,1,2019,0,0,0,1,1,1,5,310,0.41,10,8.8411,8.0861,0.755,8.5392,0.5312,8.008,78.6754,75.1655,3.5099,0.1987,3.3112,0.2151,1.7002,leak,1,1,1,0.0798
2019-01-14T11:10:00,Irbid,Yarmouk-River-WTP,Irbid-Central,Husn,Manara,Husn→Manara,2,0,620,25,122,11,0,1,2019,0,0,0,1,0,1,0,3280,0.45,620,99.8792,98.5455,1.3338,1.3354,0.5312,0.8041,42.6477,20.6998,21.9479,21.4316,0.5163,0.0608,16.1096,normal,0,0,0,0.0
2019-01-08T14:14:00,Irbid,Yarmouk-River-WTP,Irbid-South,IRB-Main,Aydoun,IRB-Main→Aydoun,1,0,760,28,118,14,1,1,2019,0,0,0,1,0,0,0,3280,0.45,620,13.5069,12.4344,1.0725,7.9405,0.66,7.2805,66.1565,65.3656,0.7909,0.618,0.173,1.356,1.7772,theft,3,1,1,0.1004
2019-01-05T10:24:00,Amman,King-Abdullah-Canal / Zai-WTP,Amman-South,AMM-Main,Sahab,AMM-Main→Sahab,1,0,900,30,115,10,5,1,2019,0,0,0,1,0,0,0,5540,0.43,780,2.9291,2.7282,0.2009,6.8597,0.675,6.1847,122.5926,116.7054,5.8872,0.0417,5.8455,0.0341,0.3255,leak,1,1,1,0.076
2019-01-11T04:04:00,Zarqa,Zarqa-Municipal-Reservoirs,Zarqa-East,Safawi,Ruwaished,Safawi→Ruwaished,3,1,900,12,146,4,4,1,2019,0,0,0,1,1,1,1,4120,0.52,580,22.1212,18.9799,3.1413,14.2006,0.3,13.9006,50.4063,46.2176,4.1887,1.7941,2.3946,0.7499,2.4579,leak,1,1,1,0.1393
2019-01-07T07:54:00,Karak,Karak-WAJ-Supply,Karak-Central,Mazar,Mutah,Mazar→Mutah,3,1,800,55,80,7,0,1,2019,0,0,0,1,0,1,3,85,0.56,930,149.7903,147.3481,2.4422,1.6304,2.0125,0.0,0.5,0.5,0.0,60.0,-60.0,24.4222,18.7238,normal,0,0,0,0.0
2019-01-06T08:20:00,Amman,King-Abdullah-Canal / Zai-WTP,Amman-South,Yadoudeh,Muwaqqar,Yadoudeh→Muwaqqar,3,1,720,40,102,8,6,1,2019,0,0,0,1,0,0,0,5540,0.43,780,25.6751,12.4623,13.2128,51.4614,1.0,50.4614,78.0857,42.0478,36.0379,1.8893,34.1486,0.3666,3.566,burst,2,1,1,0.5229
2019-01-13T11:08:00,Mafraq,Mafraq-Groundwater-Wells,Mafraq-Central,Mafraq-City,Rhab,Mafraq-City→Rhab,2,0,980,18,136,11,6,1,2019,0,0,0,1,0,1,4,13,0.5,690,21.0815,20.9797,0.1018,0.4828,0.4,0.0828,29.3592,27.5428,1.8165,1.7882,0.0282,0.056,2.1512,normal,0,0,0,0.0
2019-01-15T14:14:00,Ajloun,Ajloun-WAJ-Supply,Ajloun-Central,AJL-Main,Anjara,AJL-Main→Anjara,1,0,680,38,100,14,1,1,2019,0,0,0,1,0,1,3,392,0.54,1050,24.133,21.4865,2.6465,10.9662,1.1025,9.8637,34.7582,32.7053,2.0529,1.5913,0.4616,1.2891,3.549,theft,3,1,1,0.1157
2019-01-09T21:44:00,Zarqa,Zarqa-Municipal-Reservoirs,Zarqa-Old-City,Rusaifa,New-Zarqa,Rusaifa→New-Zarqa,3,1,780,52,86,21,2,1,2019,0,0,0,1,0,1,1,4120,0.52,580,143.4436,140.5391,2.9045,2.0249,1.82,0.2049,0.5,0.5,0.0,54.5179,-54.5179,29.0454,18.3902,normal,0,0,0,0.0
2019-01-15T05:50:00,Amman,King-Abdullah-Canal / Zai-WTP,Amman-South,Sahab,Yadoudeh,Sahab→Yadoudeh,2,0,800,35,108,5,1,1,2019,0,0,0,1,0,1,0,5540,0.43,780,71.3189,65.2306,6.0882,8.5367,0.8313,7.7054,94.3055,78.7006,15.6048,14.4404,1.1644,0.3902,8.9149,theft,3,1,1,0.0948
2019-01-06T17:54:00,Balqa,Balqa-WAJ-Supply,Jordan-Valley,Shunah-South,Rama,Shunah-South→Rama,2,0,820,25,124,17,6,1,2019,0,0,0,1,0,0,2,720,0.47,850,3.4418,2.9826,0.4592,13.343,0.6375,12.7055,44.8866,44.705,0.1817,0.0446,0.137,2.5281,0.4197,theft,3,1,1,0.1205
2019-01-03T13:50:00,Mafraq,Mafraq-Groundwater-Wells,Mafraq-Central,Mafraq-City,Rhab,Mafraq-City→Rhab,2,0,980,18,136,13,3,1,2019,0,0,0,1,1,1,4,13,0.5,690,15.0129,13.2969,1.7161,11.4306,0.4,11.0306,29.9663,28.0822,1.884,0.964,0.9201,0.9109,1.5319,theft,3,1,1,0.1161
2019-01-03T20:36:00,Balqa,Balqa-WAJ-Supply,Salt-District,Shuna-North,Kafrein,Shuna-North→Kafrein,3,1,580,35,111,20,3,1,2019,0,0,0,1,1,1,2,720,0.47,850,226.6553,224.6178,2.0374,0.8989,0.8313,0.0677,0.5,0.5,0.0,60.0,-60.0,20.3745,39.0785,normal,0,0,0,0.0
2019-01-10T13:08:00,Mafraq,Mafraq-Groundwater-Wells,Mafraq-Central,Rhab,Umm-Al-Jimal,Rhab→Umm-Al-Jimal,3,1,850,22,130,13,3,1,2019,0,0,0,1,1,1,4,13,0.5,690,16.5534,16.5325,0.0208,0.1258,0.5125,0.0,49.0042,48.0598,0.9444,0.9978,-0.0534,0.0221,1.9475,normal,0,0,0,0.0
2019-01-02T03:46:00,Aqaba,Aqaba-Desalination-Plant,Aqaba-Residential,Quweira,Wadi-Rum-Twn,Quweira→Wadi-Rum-Twn,3,1,520,25,128,3,2,1,2019,0,0,0,1,0,1,5,310,0.41,10,5.1171,5.0555,0.0616,1.2037,0.5312,0.6724,63.0769,62.8799,0.1971,0.0429,0.1541,0.3126,0.9841,normal,0,0,0,0.0
2019-01-08T23:34:00,Amman,King-Abdullah-Canal / Zai-WTP,Amman-North,AMM-Main,Shmeisani,AMM-Main→Shmeisani,1,0,680,20,132,23,1,1,2019,0,0,0,1,0,1,0,5540,0.43,780,100.9647,90.0293,10.9355,10.831,0.3,10.531,60.2784,32.9549,27.3235,24.0031,3.3204,0.4002,14.8478,leak,1,1,1,0.1103
2019-01-13T16:58:00,Jerash,Jerash-WAJ-Supply,Jerash-City,JRS-Main,Jerash-North,JRS-Main→Jerash-North,1,0,650,20,130,16,6,1,2019,0,0,0,1,0,0,2,585,0.48,510,13.0408,5.6168,7.424,56.929,0.5,56.429,80.0821,40.7983,39.2838,0.4962,38.7875,0.189,2.0063,burst,2,1,1,0.5818
2019-01-14T18:10:00,Aqaba,Aqaba-Desalination-Plant,Aqaba-Port,AQB-Main,Aqaba-Port,AQB-Main→Aqaba-Port,1,0,700,20,132,18,0,1,2019,0,0,0,1,0,1,5,310,0.41,10,232.0485,232.0252,0.0232,0.01,0.4,0.0,54.3979,0.5,53.8979,60.0,-6.1021,0.0004,33.1498,normal,0,0,0,0.0
2019-01-10T13:08:00,Jerash,Jerash-WAJ-Supply,Jerash-South,Burma,Rihaba,Burma→Rihaba,2,0,660,32,113,13,3,1,2019,0,0,0,1,1,1,2,585,0.48,510,59.1868,54.1368,5.0501,8.5324,0.805,7.7274,37.5437,27.0454,10.4984,8.3359,2.1624,0.481,8.9677,leak,1,1,1,0.0901
2019-01-13T18:22:00,Balqa,Balqa-WAJ-Supply,Fuheis-Area,BLQ-Main,Fuheis,BLQ-Main→Fuheis,1,0,620,18,138,18,6,1,2019,0,0,0,1,0,0,2,720,0.47,850,8.9495,8.9486,0.0009,0.01,0.3,0.0,79.1668,78.9743,0.1925,0.2422,-0.0497,0.0046,1.4435,normal,0,0,0,0.0
2019-01-01T17:44:00,Irbid,Yarmouk-River-WTP,Irbid-North,IRB-Main,Al-Huson,IRB-Main→Al-Huson,1,0,680,18,135,17,1,1,2019,0,0,0,1,0,1,0,3280,0.45,620,94.1556,84.7098,9.4458,10.0321,0.3,9.7321,64.4942,39.0092,25.4849,20.9679,4.5171,0.3706,13.8464,leak,1,1,1,0.1017
2019-01-03T04:16:00,Irbid,Yarmouk-River-WTP,Irbid-North,Al-Huson,Bait-Ras,Al-Huson→Bait-Ras,2,0,590,22,128,4,3,1,2019,0,0,0,1,1,0,0,3280,0.45,620,8.7798,8.7764,0.0035,0.0393,0.41,0.0,94.524,94.0073,0.5167,0.2227,0.294,0.0067,1.4881,normal,0,0,0,0.0
2019-01-06T18:36:00,Irbid,Yarmouk-River-WTP,Irbid-Central,Husn,Manara,Husn→Manara,2,0,620,25,122,18,6,1,2019,0,0,0,1,0,1,0,3280,0.45,620,67.8381,67.8313,0.0068,0.01,0.5312,0.0,86.5948,76.3459,10.2488,10.1667,0.0821,0.0007,10.9416,normal,0,0,0,0.0
2019-01-06T07:10:00,Irbid,Yarmouk-River-WTP,Irbid-West,Kufrinja,Deir-Abi-Said,Kufrinja→Deir-Abi-Said,3,1,650,45,95,7,6,1,2019,0,0,0,1,0,0,0,3280,0.45,620,19.8465,19.6135,0.2331,1.1745,1.3125,0.0,96.1262,94.8103,1.3159,1.0619,0.254,0.1771,3.0533,normal,0,0,0,0.0
2019-01-02T01:54:00,Karak,Karak-WAJ-Supply,Karak-Central,KRK-Main,Karak-City,KRK-Main→Karak-City,1,0,950,45,90,1,2,1,2019,0,0,0,1,0,1,3,85,0.56,930,30.4678,10.8888,19.579,64.2612,1.4437,62.8174,56.9829,26.4136,30.5693,3.4256,27.1437,0.6405,3.2071,burst,2,1,1,0.6428
2019-01-11T20:38:00,Balqa,Balqa-WAJ-Supply,Salt-District,BLQ-Main,Salt-City,BLQ-Main→Salt-City,1,0,720,25,125,20,4,1,2019,0,0,0,1,1,1,2,720,0.47,850,174.0563,171.4588,2.5975,1.4923,0.5312,0.9611,75.4411,15.2714,60.1697,60.0,0.1697,0.0432,24.1745,normal,0,0,0,0.0
2019-01-14T14:40:00,Mafraq,Mafraq-Groundwater-Wells,Mafraq-North,Safawi-Town,Ruwaished-N,Safawi-Town→Ruwaished-N,2,0,1200,15,142,14,0,1,2019,0,0,0,1,0,1,4,13,0.5,690,28.7413,28.7384,0.0029,0.01,0.3,0.0,48.9305,45.0628,3.8677,3.8818,-0.014,0.0007,2.3951,normal,0,0,0,0.0
2019-01-04T16:12:00,Karak,Karak-WAJ-Supply,Karak-North,Al-Qasr,Safi,Al-Qasr→Safi,2,0,760,42,93,16,4,1,2019,0,0,0,1,1,1,3,85,0.56,930,6.2345,6.1016,0.1329,2.1314,1.275,0.8564,69.1607,68.7347,0.426,0.12,0.306,0.3119,0.8203,normal,0,0,0,0.0
2019-01-02T01:12:00,Amman,King-Abdullah-Canal / Zai-WTP,Amman-Central,AMM-Main,Gardens,AMM-Main→Gardens,1,0,600,12,145,1,2,1,2019,0,0,0,1,0,1,0,5540,0.43,780,7.4758,7.4751,0.0007,0.01,0.2,0.0,88.0722,87.2977,0.7745,0.1657,0.6088,0.001,1.246,normal,0,0,0,0.0
2019-01-08T21:00:00,Jerash,Jerash-WAJ-Supply,Jerash-South,Rihaba,Mujib-Jerash,Rihaba→Mujib-Jerash,3,1,580,38,106,21,1,1,2019,0,0,0,1,0,1,2,585,0.48,510,61.5478,22.1243,39.4235,64.0534,0.98,63.0734,14.0329,0.5,13.5329,7.894,5.6389,2.9132,10.6117,burst,2,1,1,0.6536
2019-01-07T08:08:00,Ajloun,Ajloun-WAJ-Supply,Ajloun-North,AJL-Main,Kufranja,AJL-Main→Kufranja,1,0,720,42,96,8,0,1,2019,0,0,0,1,0,1,3,392,0.54,1050,62.8146,59.5744,3.2402,5.1584,1.275,3.8834,45.9199,35.1857,10.7342,10.1888,0.5453,0.3019,8.7243,theft,3,1,1,0.0512
2019-01-13T18:50:00,Maan,Maan-Groundwater-Wells,Maan-City,Maan-Center,Qatraneh,Maan-Center→Qatraneh,2,0,880,22,132,18,6,1,2019,0,0,0,1,0,1,4,4,0.55,1070,67.5928,46.6383,20.9545,31.0011,0.615,30.3861,32.8339,10.7331,22.1008,14.3303,7.7705,0.9481,7.681,burst,2,1,1,0.3079
2019-01-04T03:08:00,Amman,King-Abdullah-Canal / Zai-WTP,Amman-East,AMM-Main,Marka,AMM-Main→Marka,1,0,820,22,125,3,4,1,2019,0,0,0,1,1,0,0,5540,0.43,780,4.7639,3.376,1.3879,29.1331,0.41,28.7231,110.2778,85.1807,25.0971,0.0619,25.0352,0.0553,0.581,burst,2,1,1,0.2937
2019-01-12T03:52:00,Ajloun,Ajloun-WAJ-Supply,Ajloun-Central,Ibbin,Orjan,Ibbin→Orjan,3,1,550,48,90,3,5,1,2019,0,0,0,1,0,0,3,392,0.54,1050,0.7283,0.6978,0.0305,4.1859,1.62,2.5659,40.4269,40.4219,0.005,0.01,-0.005,0.3049,0.1324,normal,0,0,0,0.0
2019-01-08T22:52:00,Aqaba,Aqaba-Desalination-Plant,Aqaba-Port,Ind-Zone-AQB,South-Aqaba,Ind-Zone-AQB→South-Aqaba,3,1,580,18,138,22,1,1,2019,0,0,0,1,0,0,5,310,0.41,10,11.6082,10.1796,1.4286,12.307,0.4,11.907,37.7872,35.281,2.5062,0.3596,2.1466,0.57,2.0014,leak,1,1,1,0.1307
2019-01-14T23:32:00,Maan,Maan-Groundwater-Wells,Maan-City,Qatraneh,Jafr,Qatraneh→Jafr,3,1,800,28,125,23,0,1,2019,0,0,0,1,0,1,4,4,0.55,1070,27.9838,27.6791,0.3048,1.0891,0.77,0.3191,58.6092,56.0782,2.5309,2.4625,0.0684,0.1204,3.498,normal,0,0,0,0.0
2019-01-08T15:52:00,Zarqa,Zarqa-Municipal-Reservoirs,Zarqa-East,ZRQ-Main,Azraq,ZRQ-Main→Azraq,1,0,1200,20,138,15,1,1,2019,0,0,0,1,0,1,1,4120,0.52,580,49.8494,49.8444,0.005,0.01,0.5,0.0,57.6988,46.972,10.7268,10.9294,-0.2026,0.0005,4.1541,normal,0,0,0,0.0
2019-01-03T20:22:00,Tafilah,Tafilah-WAJ-Supply,Tafilah-Main,Tafilah-City,Busayra,Tafilah-City→Busayra,2,0,680,30,116,20,3,1,2019,0,0,0,1,1,1,3,48,0.53,1100,101.0108,99.5553,1.4555,1.4409,0.7875,0.6534,25.5913,1.1367,24.4546,24.0243,0.4303,0.0595,14.8545,normal,0,0,0,0.0
2019-01-11T11:32:00,Tafilah,Tafilah-WAJ-Supply,Tafilah-South,TFL-Main,Ain-Al-Baida,TFL-Main→Ain-Al-Baida,1,0,820,28,116,11,4,1,2019,0,0,0,1,1,1,3,48,0.53,1100,30.4906,26.4447,4.0459,13.2694,0.77,12.4994,59.9887,56.5151,3.4736,2.961,0.5126,1.1648,3.7184,theft,3,1,1,0.1288
2019-01-13T05:18:00,Madaba,Madaba-WAJ-Supply,Mount-Nebo,MDB-Main,Mount-Nebo,MDB-Main→Mount-Nebo,1,0,750,18,136,5,6,1,2019,0,0,0,1,0,1,3,200,0.51,760,37.0206,36.7753,0.2453,0.6625,0.4,0.2625,65.4483,61.5627,3.8856,3.894,-0.0084,0.0631,4.9361,normal,0,0,0,0.0
2019-01-05T14:36:00,Balqa,Balqa-WAJ-Supply,Jordan-Valley,Shunah-South,Rama,Shunah-South→Rama,2,0,820,25,124,14,5,1,2019,0,0,0,1,0,1,2,720,0.47,850,8.9853,8.9844,0.0009,0.01,0.6375,0.0,46.734,46.3555,0.3785,0.3226,0.0559,0.0024,1.0958,normal,0,0,0,0.0
2019-01-05T21:08:00,Mafraq,Mafraq-Groundwater-Wells,Mafraq-North,MFQ-Main,Safawi-Town,MFQ-Main→Safawi-Town,1,0,1300,12,145,21,5,1,2019,0,0,0,1,0,0,4,13,0.5,690,8.1341,7.9757,0.1585,1.9485,0.3,1.6485,39.9293,39.7365,0.1929,0.4266,-0.2337,0.8217,0.6257,normal,0,0,0,0.0
2019-01-13T12:46:00,Maan,Maan-Groundwater-Wells,Maan-South,MAN-Main,Wadi-Musa,MAN-Main→Wadi-Musa,1,0,1050,22,132,12,6,1,2019,0,0,0,1,0,1,4,4,0.55,1070,30.3539,30.3509,0.003,0.01,0.615,0.0,36.5111,32.5433,3.9677,3.7599,0.2079,0.0008,2.8909,normal,0,0,0,0.0
2019-01-08T04:26:00,Jerash,Jerash-WAJ-Supply,Jerash-City,Jerash-North,Sakib,Jerash-North→Sakib,2,0,580,25,124,4,1,1,2019,0,0,0,1,0,1,2,585,0.48,510,40.8242,40.7841,0.0401,0.0982,0.6375,0.0,26.5377,22.8689,3.6688,3.62,0.0489,0.0109,7.0387,normal,0,0,0,0.0
2019-01-06T16:30:00,Mafraq,Mafraq-Groundwater-Wells,Mafraq-Central,MFQ-Main,Mafraq-City,MFQ-Main→Mafraq-City,1,0,1100,15,140,16,6,1,2019,0,0,0,1,0,0,4,13,0.5,690,10.1931,10.1179,0.0752,0.7381,0.4,0.3381,48.9725,48.6404,0.3321,0.5413,-0.2092,0.2266,0.9266,normal,0,0,0,0.0
2019-01-12T19:02:00,Zarqa,Zarqa-Municipal-Reservoirs,Zarqa-Old-City,Zarqa-Center,Rusaifa,Zarqa-Center→Rusaifa,2,0,850,48,90,19,5,1,2019,0,0,0,1,0,1,1,4120,0.52,580,53.2635,49.8334,3.4301,6.4399,1.62,4.8199,64.4803,54.9603,9.5199,8.7806,0.7393,0.3603,6.2663,theft,3,1,1,0.0627
2019-01-15T18:40:00,Mafraq,Mafraq-Groundwater-Wells,Mafraq-Central,Mafraq-City,Rhab,Mafraq-City→Rhab,2,0,980,18,136,18,1,1,2019,0,1,0,1,0,1,4,13,0.5,690,55.9967,55.4877,0.509,0.909,0.4,0.509,45.6371,34.8983,10.7387,11.1359,-0.3972,0.0474,5.714,normal,0,0,0,0.0
2019-01-07T05:34:00,Irbid,Yarmouk-River-WTP,Irbid-West,IRB-Main,Koura,IRB-Main→Koura,1,0,850,35,108,5,0,1,2019,0,0,0,1,0,1,0,3280,0.45,620,33.9446,30.7792,3.1654,9.3253,0.8313,8.4941,76.8244,68.6004,8.224,3.7507,4.4733,0.3849,3.9935,leak,1,1,1,0.0739
2019-01-14T01:08:00,Madaba,Madaba-WAJ-Supply,Madaba-Center,MDB-Main,Madaba-City,MDB-Main→Madaba-City,1,0,680,22,128,1,0,1,2019,0,0,0,1,0,1,3,200,0.51,760,30.0123,29.7821,0.2302,0.767,0.5125,0.2545,54.836,52.4311,2.4048,2.3842,0.0207,0.0957,4.4136,normal,0,0,0,0.0
2019-01-11T01:02:00,Amman,King-Abdullah-Canal / Zai-WTP,Amman-East,Hashmi,Basman,Hashmi→Basman,4,1,390,40,100,1,4,1,2019,0,0,0,1,1,1,0,5540,0.43,780,93.7493,92.5234,1.2258,1.3076,1.0,0.3076,0.5,0.5,0.0,11.9255,-11.9255,12.2582,24.0383,normal,0,0,0,0.0
2019-01-08T23:06:00,Maan,Maan-Groundwater-Wells,Maan-City,Qatraneh,Jafr,Qatraneh→Jafr,3,1,800,28,125,23,1,1,2019,0,0,0,1,0,1,4,4,0.55,1070,29.5733,28.5453,1.028,3.4761,0.77,2.7061,44.2157,40.1539,4.0618,2.729,1.3328,0.2531,3.6967,leak,1,1,1,0.0439
2019-01-12T15:32:00,Irbid,Yarmouk-River-WTP,Irbid-North,Bait-Ras,Kufr-Asad,Bait-Ras→Kufr-Asad,3,1,510,28,120,15,5,1,2019,0,0,0,1,0,1,0,3280,0.45,620,146.0494,145.2704,0.779,0.5334,0.55,0.0,2.6355,0.5,2.1355,36.9217,-34.7861,0.3648,28.6371,normal,0,0,0,0.0
2019-01-13T18:08:00,Mafraq,Mafraq-Groundwater-Wells,Mafraq-Central,Rhab,Umm-Al-Jimal,Rhab→Umm-Al-Jimal,3,1,850,22,130,18,6,1,2019,0,0,0,1,0,1,4,13,0.5,690,155.5215,129.42,26.1014,16.7832,0.5125,16.2707,0.5,0.5,0.0,60.0,-60.0,261.0145,18.2966,leak,1,1,1,0.1593
2019-01-12T05:58:00,Zarqa,Zarqa-Municipal-Reservoirs,Zarqa-East,ZRQ-Main,Azraq,ZRQ-Main→Azraq,1,0,1200,20,138,5,5,1,2019,0,0,0,1,0,1,1,4120,0.52,580,101.9207,101.0779,0.8428,0.8269,0.5,0.3269,63.6111,20.5308,43.0803,43.1392,-0.0589,0.0196,8.4934,normal,0,0,0,0.0
2019-01-05T13:26:00,Mafraq,Mafraq-Groundwater-Wells,Mafraq-Central,Rhab,Umm-Al-Jimal,Rhab→Umm-Al-Jimal,3,1,850,22,130,13,5,1,2019,0,0,0,1,0,1,4,13,0.5,690,42.1373,39.6179,2.5194,5.9791,0.5125,5.4666,27.4362,20.3502,7.0861,5.6316,1.4545,0.3555,4.9573,leak,1,1,1,0.0646
2019-01-04T02:12:00,Zarqa,Zarqa-Municipal-Reservoirs,Zarqa-East,Safawi,Ruwaished,Safawi→Ruwaished,3,1,900,12,146,2,4,1,2019,0,1,0,1,1,0,1,4120,0.52,580,0.9355,0.3057,0.6298,67.3208,0.3,67.0208,55.5367,27.9808,27.5558,0.0133,27.5425,0.0229,0.1039,burst,2,1,1,0.6645
2019-01-01T02:20:00,Jerash,Jerash-WAJ-Supply,Jerash-City,Jerash-North,Sakib,Jerash-North→Sakib,2,0,580,25,124,2,1,1,2019,0,0,0,1,0,1,2,585,0.48,510,9.2216,9.1265,0.0951,1.0308,0.6375,0.3933,42.0182,42.0132,0.005,0.2389,-0.2339,0.9506,1.5899,normal,0,0,0,0.0
2019-01-10T11:16:00,Amman,King-Abdullah-Canal / Zai-WTP,Amman-North,AMM-Main,Shmeisani,AMM-Main→Shmeisani,1,0,680,20,132,11,3,1,2019,0,0,0,1,1,1,0,5540,0.43,780,146.3544,126.4579,19.8965,13.5947,0.3,13.2947,91.5823,32.9794,58.6028,49.4299,9.173,0.3395,21.5227,leak,1,1,1,0.1384
2019-01-15T00:42:00,Balqa,Balqa-WAJ-Supply,Fuheis-Area,Fuheis,Mahis,Fuheis→Mahis,2,0,560,22,132,0,1,1,2019,0,0,0,1,0,1,2,720,0.47,850,30.3411,25.066,5.2751,17.386,0.41,16.976,36.8385,31.0995,5.7391,2.0037,3.7354,0.9192,5.418,leak,1,1,1,0.1683
2019-01-10T02:24:00,Irbid,Yarmouk-River-WTP,Irbid-Central,Manara,Ramtha,Manara→Ramtha,3,1,550,30,115,2,3,1,2019,0,0,0,1,1,1,0,3280,0.45,620,69.0548,69.0479,0.0069,0.01,0.675,0.0,74.7489,65.5474,9.2015,9.3317,-0.1302,0.0008,12.5554,normal,0,0,0,0.0
2019-01-14T19:48:00,Tafilah,Tafilah-WAJ-Supply,Tafilah-South,Qadisiyya,Shawbak-Lnk,Qadisiyya→Shawbak-Lnk,3,1,670,38,104,19,0,1,2019,0,0,0,1,0,0,3,48,0.53,1100,7.4812,7.4109,0.0702,0.939,1.1025,0.0,45.8523,45.8473,0.005,0.1853,-0.1803,0.7025,1.1166,normal,0,0,0,0.0
2019-01-06T07:38:00,Irbid,Yarmouk-River-WTP,Irbid-West,Kufrinja,Deir-Abi-Said,Kufrinja→Deir-Abi-Said,3,1,650,45,95,7,6,1,2019,0,0,0,1,0,1,0,3280,0.45,620,134.5241,133.4133,1.1107,0.8257,1.3125,0.0,0.5,0.5,0.0,40.0829,-40.0829,11.1072,20.696,normal,0,0,0,0.0
2019-01-07T07:40:00,Balqa,Balqa-WAJ-Supply,Salt-District,Salt-City,Shuna-North,Salt-City→Shuna-North,2,0,650,30,118,7,0,1,2019,0,0,0,1,0,1,2,720,0.47,850,130.3336,127.3093,3.0243,2.3204,0.675,1.6454,24.6097,0.5,24.1097,37.685,-13.5753,0.1254,20.0513,normal,0,0,0,0.0
2019-01-13T20:56:00,Maan,Maan-Groundwater-Wells,Maan-City,MAN-Main,Maan-Center,MAN-Main→Maan-Center,1,0,950,18,138,20,6,1,2019,0,0,0,1,0,1,4,4,0.55,1070,16.9653,14.7777,2.1876,12.8943,0.5,12.3943,43.2517,41.6777,1.574,1.166,0.408,1.3898,1.7858,theft,3,1,1,0.1235
2019-01-09T03:04:00,Irbid,Yarmouk-River-WTP,Irbid-Central,IRB-Main,Husn,IRB-Main→Husn,1,0,700,20,130,3,2,1,2019,0,0,0,1,0,1,0,3280,0.45,620,23.803,19.6379,4.1651,17.4983,0.4,17.0983,74.1491,64.4875,9.6615,1.597,8.0645,0.4311,3.4004,leak,1,1,1,0.1751
2019-01-15T23:20:00,Balqa,Balqa-WAJ-Supply,Salt-District,BLQ-Main,Salt-City,BLQ-Main→Salt-City,1,0,720,25,125,23,1,1,2019,0,1,0,1,0,0,2,720,0.47,850,14.2497,13.0158,1.2339,8.6593,0.5312,8.1281,58.4243,53.6533,4.771,0.6446,4.1264,0.2586,1.9791,leak,1,1,1,0.0958
2019-01-07T15:22:00,Karak,Karak-WAJ-Supply,Karak-Central,Mazar,Mutah,Mazar→Mutah,3,1,800,55,80,15,0,1,2019,0,0,0,1,0,1,3,85,0.56,930,25.7831,8.235,17.5481,68.0605,2.0125,66.048,40.8046,13.1247,27.6799,2.1155,25.5644,0.634,3.2229,burst,2,1,1,0.6801
2019-01-15T07:56:00,Amman,King-Abdullah-Canal / Zai-WTP,Amman-North,AMM-Main,Shmeisani,AMM-Main→Shmeisani,1,0,680,20,132,7,1,1,2019,0,0,0,1,0,1,0,5540,0.43,780,162.6047,56.1544,106.4503,65.4657,0.3,65.1657,97.209,0.5,96.709,60.0,36.709,1.1007,23.9125,burst,2,1,1,0.6581
2019-01-01T10:16:00,Amman,King-Abdullah-Canal / Zai-WTP,Amman-North,Shmeisani,Rabieh,Shmeisani→Rabieh,2,0,710,25,126,10,1,1,2019,0,0,0,1,0,1,0,5540,0.43,780,166.2617,166.2451,0.0166,0.01,0.5312,0.0,39.5001,0.5,39.0001,60.0,-20.9999,0.0004,23.4171,normal,0,0,0,0.0
2019-01-05T10:52:00,Aqaba,Aqaba-Desalination-Plant,Aqaba-Residential,Aqaba-Center,Quweira,Aqaba-Center→Quweira,2,0,580,20,134,10,5,1,2019,0,0,0,1,0,1,5,310,0.41,10,23.1203,22.9647,0.1556,0.673,0.4,0.273,62.7841,61.872,0.9121,1.2541,-0.342,0.1706,3.9863,normal,0,0,0,0.0
2019-01-07T17:28:00,Irbid,Yarmouk-River-WTP,Irbid-North,Al-Huson,Bait-Ras,Al-Huson→Bait-Ras,2,0,590,22,128,17,0,1,2019,0,0,0,1,0,1,0,3280,0.45,620,77.7992,75.0052,2.794,3.5913,0.41,3.1813,41.0612,27.6264,13.4349,12.5882,0.8466,0.208,13.1863,leak,1,1,1,0.0446
